departement,ville,coordonnesgroup
arrondissement de Chaumont,Coupray,Point(4.943333333 47.975833333)
arrondissement de Montauban,Comberouger,Point(1.102777777 43.861666666)
canton de Crémieu,Crémieu,Point(5.251388888 45.724722222)
Pas-de-Calais,Enguinegatte,Point(2.271111111 50.608055555)
Pas-de-Calais,Frémicourt,Point(2.902222222 50.111111111)
canton de Saint-Hippolyte,Indevillers,Point(6.956944444 47.3125)
arrondissement d'Épinal,Frizon,Point(6.363611111 48.285555555)
arrondissement d'Issoire,Cros,Point(2.601666666 45.473888888)
arrondissement d'Issoire,Gignat,Point(3.220277777 45.48)
arrondissement de Montbéliard,Courtefontaine,Point(6.908055555 47.320555555)
arrondissement de Nîmes,Dions,Point(4.296944444 43.931388888)
Eure,Douville-sur-Andelle,Point(1.299444444 49.338611111)
Eure,Flancourt,Point(0.773333333 49.333333333)
Eure,Goupillières,Point(0.765 49.127777777)
Eure,Hectomare,Point(0.947777777 49.189444444)
Meuse,Jouy-en-Argonne,Point(5.2225 49.133888888)
canton de Frangy,Frangy,Point(5.929722222 46.018888888)
canton de Verdun-sur-le-Doubs,Charnay-lès-Chalon,Point(5.092777777 46.938611111)
canton de Saulieu,Champeau,Point(4.144166666 47.276388888)
canton de Nieul,Chaptelat,Point(1.259444444 45.908888888)
Seine-et-Marne,Chalautre-la-Petite,Point(3.311666666 48.529166666)
Seine-et-Marne,Chalifert,Point(2.773055555 48.888611111)
canton de Saint-Hippolyte,Chaux,Point(6.737777777 47.318611111)
canton de Vermand,Fluquières,Point(3.152777777 49.803333333)
canton de Châtel-sur-Moselle,Châtel-sur-Moselle,Point(6.393055555 48.314166666)
arrondissement d'Issoire,Flat,Point(3.302777777 45.570833333)
Charente-Maritime,Esnandes,Point(-1.113611111 46.250277777)
Côte-d'Or,Frôlois,Point(4.631111111 47.529722222)
arrondissement de Châteaubriant-Ancenis,Fercé,Point(-1.415277777 47.796111111)
arrondissement de Nîmes,Connaux,Point(4.593888888 44.091111111)
arrondissement de Commercy,Heudicourt-sous-les-Côtes,Point(5.698055555 48.9325)
canton de Montbarrey,Chissey,Point(5.71667 47.01667) | Point(5.720833333 47.021111111)
Charente,Feuillade,Point(0.471666666 45.606944444)
Seine-et-Marne,Cocherel,Point(3.103055555 49.02)
arrondissement de Verdun,Clermont-en-Argonne,Point(5.070833333 49.106111111)
arrondissement de Compiègne,Cuts,Point(3.1 49.531388888)
Meuse,Doulcon,Point(5.169722222 49.381388888)
Ardennes,Chaumont-Porcien,Point(4.247222222 49.649444444)
arrondissement de Cherbourg,Cosqueville,Point(-1.408888888 49.694166666)
arrondissement de Saint-Étienne,Cellieu,Point(4.541111111 45.522777777)
arrondissement de Cherbourg,Héauville,Point(-1.8 49.581111111)
arrondissement de Roanne,Croizet,Point(4.229722222 45.915833333)
arrondissement de Roanne,Croizet-sur-Gand,Point(4.229722222 45.915833333)
arrondissement de Saint-Étienne,Fraisses,Point(4.266111111 45.387777777)
canton de Saint-Omer-Nord,Houlle,Point(2.172777777 50.796111111)
canton de Bazas,Cazats,Point(-0.207777777 44.471666666)
arrondissement d'Épernay,Germinon,Point(4.155 48.8775)
Charente,Combiers,Point(0.414722222 45.492222222)
Hérault,Gigean,Point(3.711111111 43.499722222)
arrondissement de Vouziers,Fossé,Point(5.005 49.446111111)
Pas-de-Calais,Caumont,Point(2.03 50.288611111)
Pas-de-Calais,Hauteville,Point(2.573055555 50.272222222)
communauté d'agglomération du Cotentin,Crasville,Point(-1.339166666 49.551944444)
communauté d'agglomération du Cotentin,Denneville,Point(-1.660277777 49.313333333)
arrondissement de Montluçon,Huriel,Point(2.476666666 46.373055555)
Eure,Chavigny-Bailleul,Point(1.2025 48.876388888)
Eure,Combon,Point(0.889166666 49.096944444)
Eure,Condé-sur-Iton,Point(0.9625 48.833055555)
Eure,Corny,Point(1.457777777 49.282222222)
Eure,Fours,Point(1.602777777 49.188888888)
arrondissement de Chambéry,Challes-les-Eaux,Point(5.983888888 45.5475)
Seine-et-Marne,Jossigny,Point(2.753333333 48.837777777)
arrondissement de Cognac,Foussignac,Point(-0.123888888 45.713611111) | Point(-0.11667 45.71667)
arrondissement de Vire,Coulonces,Point(-0.914166666 48.874444444)
canton de Dormans,Dormans,Point(3.639444444 49.076388888)
canton de Brinon-sur-Beuvron,Chazeuil,Point(3.401666666 47.276388888)
Meuse,Chardogne,Point(5.125833333 48.824166666)
arrondissement de Cognac,Champagne-de-Blanzac,Point(0.036944444 45.5075)
canton de Vaour,Itzac,Point(1.859166666 44.041388888)
arrondissement de Fontainebleau,Chevrainvilliers,Point(2.615 48.245)
arrondissement de Fontainebleau,Garentreville,Point(2.549722222 48.236388888)
arrondissement de Sarcelles,Enghien-les-Bains,Point(2.308055555 48.969722222)
Seine-et-Marne,Fublaines,Point(2.935555555 48.937777777)
Meuse,Cesse,Point(5.157777777 49.512222222)
arrondissement d'Issoudun,Chabris,Point(1.653333333 47.255)
arrondissement de Chartres,Challet,Point(1.433055555 48.555)
arrondissement de Langres,Champigny-lès-Langres,Point(5.346388888 47.893333333)
arrondissement de Chartres,Germignonville,Point(1.736111111 48.1925)
arrondissement de Roanne,Dancé,Point(4.025555555 45.902222222)
arrondissement de Rennes,Feins,Point(-1.640277777 48.328888888)
arrondissement de Mayenne,Hardanges,Point(-0.401944444 48.336388888)
arrondissement de Rennes,Gennes-sur-Seiche,Point(-1.123611111 47.988611111)
canton de Fontaine,Eguenigue,Point(6.934722222 47.670277777)
arrondissement de Montbéliard,Chamesol,Point(6.831666666 47.3475)
canton de Château-la-Vallière,Couesmes,Point(0.341666666 47.563888888)
arrondissement de Muret,Empeaux,Point(1.0875 43.530555555)
arrondissement de Montauban,Féneyrols,Point(1.819722222 44.130555555)
arrondissement de Charolles,Gibles,Point(4.378888888 46.324444444)
canton d'Aillant-sur-Tholon,Chassy,Point(3.348333333 47.851944444)
Hérault,Garrigues,Point(4.013888888 43.794722222)
Eure,Fatouville-Grestain,Point(0.328055555 49.406944444)
Eure,Graveron-Sémerville,Point(0.974444444 49.093888888)
Eure,Heuqueville,Point(1.339166666 49.288055555)
Eure,Iville,Point(0.924166666 49.177222222)
canton de Huningue,Hégenheim,Point(7.525555555 47.561944444)
canton de Saint-Amand-Longpré,Crucheray,Point(1.088333333 47.728055555)
canton de Saint-Amand-Longpré,Gombergean,Point(1.083333333 47.651388888)
Dinan Agglomération,Corseul,Point(-2.17 48.481944444)
arrondissement de Châteaubriant,Guémené-Penfao,Point(-1.8325 47.63)
arrondissement de Reims,Châlons-sur-Vesle,Point(3.916666666 49.289444444)
arrondissement de Fontainebleau,Guercheville,Point(2.557777777 48.259444444)
arrondissement de Strasbourg-Campagne,Duppigheim,Point(7.593611111 48.528611111)
arrondissement de Strasbourg-Campagne,Ettendorf,Point(7.582222222 48.812777777)
arrondissement de Strasbourg-Campagne,Hohatzenheim,Point(7.615 48.715833333)
arrondissement de Strasbourg-Campagne,Hohfrankenheim,Point(7.576388888 48.73)
arrondissement de Forbach,Folkling,Point(6.894444444 49.147222222)
Nièvre,Couloutre,Point(3.225555555 47.408611111)
Meuse,Dammarie,Point(5.239166666 48.593333333)
Savoie,Esserts-Blay,Point(6.435833333 45.613055555)
Savoie,Frontenex,Point(6.308888888 45.636666666)
Isère,Chatte,Point(5.283055555 45.143611111)
canton de Pontailler-sur-Saône,Drambon,Point(5.361111111 47.336944444)
Yvelines,Clairefontaine-en-Yvelines,Point(1.908055555 48.6125)
arrondissement de Chartres,Ermenonville-la-Petite,Point(1.351944444 48.296111111)
arrondissement de Chartres,Garancières-en-Beauce,Point(1.920277777 48.436111111)
arrondissement de Chartres,Gasville,Point(1.536666666 48.468611111)
arrondissement de Loches,Courçay,Point(0.875833333 47.250555555)
arrondissement de Loches,Cussay,Point(0.788888888 47.024444444)
arrondissement de Mayenne,Ernée,Point(-0.932777777 48.296944444)
arrondissement de Saint-Jean-d'Angély,Juicq,Point(-0.560833333 45.843611111)
canton d'Homécourt,Jouaville,Point(5.955 49.160833333)
Orne,Chambois,Point(0.105277777 48.805)
canton d'Ennezat,Ennezat,Point(3.223611111 45.897777777)
Seine-et-Marne,Courtomer,Point(2.902222222 48.654444444)
canton de Clelles,Clelles,Point(5.623055555 44.827222222)
Loire,Charlieu,Point(4.171944444 46.159444444)
Charente,Fléac,Point(0.093611111 45.665277777)
Haute-Saône,Delain,Point(5.636388888 47.576944444)
arrondissement de Dieppe,Ernemont-la-Villette,Point(1.696944444 49.460833333)
arrondissement de Nîmes,Castillon-du-Gard,Point(4.554722222 43.97)
canton de Verdun-sur-le-Doubs,Gergy,Point(4.946666666 46.876944444)
arrondissement de Saint-Jean-d'Angély,Fenioux,Point(-0.596388888 45.889722222)
arrondissement de Châtellerault,Guesnes,Point(0.162777777 46.916666666)
Charente,Chalais,Point(0.039166666 45.273055555)
canton d'Andolsheim,Grussenheim,Point(7.4875 48.146388888)
arrondissement d'Auch,Jegun,Point(0.459444444 43.757222222)
arrondissement de Montluçon,Deneuille,Point(2.782222222 46.378611111)
arrondissement d'Avesnes-sur-Helpe,Hecq,Point(3.651388888 50.181666666)
arrondissement d'Angers,Corné,Point(-0.349722222 47.470555555)
arrondissement d'Angers,Corzé,Point(-0.391111111 47.559722222)
canton de Saint-Symphorien-de-Lay,Fourneaux,Point(4.269444444 45.936944444)
arrondissement de Guingamp,Châtelaudren,Point(-2.971111111 48.542222222)
arrondissement de Guingamp,Cohiniac,Point(-2.948611111 48.461388888)
arrondissement de Redon,Comblessac,Point(-2.083888888 47.876388888)
arrondissement de Bayeux,Caumont-l'Éventé,Point(-0.805277777 49.090277777)
canton de Langueux,Hillion,Point(-2.668888888 48.513611111)
Haut-Rhin,Hirtzbach,Point(7.223611111 47.598611111)
arrondissement de Vannes,Cournon,Point(-2.105555555 47.746388888)
Meuse,Chauvency-Saint-Hubert,Point(5.296111111 49.533611111)
Meuse,Courcelles-sur-Aire,Point(5.243055555 48.936666666)
Meuse,Demange-aux-Eaux,Point(5.459166666 48.581944444)
Meuse,Horville-en-Ornois,Point(5.466944444 48.490833333)
arrondissement de Vendôme,Coulommiers-la-Tour,Point(1.143333333 47.783055555)
Meuse,Dun-sur-Meuse,Point(5.183055555 49.385833333)
Nièvre,Chaumot,Point(3.646944444 47.256388888)
Morbihan,Gourin,Point(-3.6075 48.139444444)
Meuse,Hannonville-sous-les-Côtes,Point(5.658611111 49.040277777)
Meuse,Ippécourt,Point(5.210833333 49.035833333)
Pas-de-Calais,Erny-Saint-Julien,Point(2.254444444 50.585833333)
canton de Lussac,Francs,Point(-0.006111111 44.945555555)
Eure,Criquebeuf-la-Campagne,Point(1.002222222 49.201666666)
Eure,Criquebeuf-sur-Seine,Point(1.0975 49.305833333)
Eure,Foucrainville,Point(1.323333333 48.931111111)
Eure,Fourmetot,Point(0.571944444 49.381666666)
Eure,Glos-sur-Risle,Point(0.680833333 49.269722222)
arrondissement de Saint-Gaudens,Cuguron,Point(0.540555555 43.1)
arrondissement de Villefranche-sur-Saône,Chambost-Longessaigne,Point(4.369166666 45.772777777)
canton de Saint-Étienne-de-Tinée,Isola,Point(7.052222222 44.185833333)
arrondissement de Poitiers,Fleuré,Point(0.521944444 46.477222222)
arrondissement de Villefranche-sur-Saône,Chambost-Allières,Point(4.498611111 46.018333333)
arrondissement de Villefranche-sur-Saône,Cublize,Point(4.3775 46.018055555)
Côte-d'Or,Fontaines-les-Sèches,Point(4.353333333 47.779166666)
Lozère,Grandrieu,Point(3.633055555 44.784444444)
arrondissement de Saint-Lô,Cavigny,Point(-1.109722222 49.193333333)
arrondissement d'Albertville,Feissons-sur-Salins,Point(6.560277777 45.470555555)
arrondissement d'Avranches,Ger,Point(-0.788611111 48.681666666)
arrondissement de Mamers,Cherré,Point(0.658333333 48.1725)
arrondissement de Montbéliard,Fleurey,Point(6.779166666 47.303611111)
Dunkerque Grand Littoral,Dunkerque,Point(2.376388888 51.037777777)
arrondissement de Lens,Courrières,Point(2.947222222 50.458055555)
arrondissement de Nantua,Izenave,Point(5.525 46.038055555)
Charente,Fontenille,Point(0.165 45.916388888)
canton de Ryes,Graye-sur-Mer,Point(-0.472222222 49.329166666)
Nièvre,Grenois,Point(3.527222222 47.320555555)
arrondissement de Lens,Harnes,Point(2.905833333 50.445)
arrondissement de Provins,Chauffry,Point(3.185 48.818333333)
arrondissement de Senlis,Duvy,Point(2.855 49.236111111)
canton de Pont-de-Salars,Flavin,Point(2.606111111 44.288888888)
Meuse,Cunel,Point(5.116944444 49.336111111)
Meuse,Guerpont,Point(5.256666666 48.730277777)
Meuse,Han-lès-Juvigny,Point(5.332222222 49.481111111)
Loire,Cordelle,Point(4.061388888 45.943888888)
arrondissement de Sarlat-la-Canéda,Grives,Point(1.076666666 44.765277777)
arrondissement d'Avranches,Juilley,Point(-1.343888888 48.599444444)
canton de Pontailler-sur-Saône,Cléry,Point(5.495 47.288333333)
arrondissement de Chaumont,Graffigny-Chemin,Point(5.628333333 48.168611111)
arrondissement de Fontainebleau,Cély,Point(2.531666666 48.459166666)
Nord,Chemy,Point(2.988333333 50.530555555)
canton de Castelnau-Magnoac,Cizos,Point(0.49 43.260277777)
canton d'Auch-Nord-Ouest,Duran,Point(0.566944444 43.668333333)
arrondissement de Guebwiller,Hirtzfelden,Point(7.445277777 47.911666666)
arrondissement de Nîmes,Jonquières-et-Saint-Vincent,Point(4.563333333 43.828055555)
arrondissement de Nîmes,Jonquières-Saint-Vincent,Point(4.563333333 43.828055555)
arrondissement de Lesparre-Médoc,Castelnau,Point(-0.799166666 45.026944444)
Seine-et-Marne,Croissy-Beaubourg,Point(2.659722222 48.828611111)
Hérault,Fontès,Point(3.379166666 43.539722222)
arrondissement de Mont-de-Marsan,Gaillères,Point(-0.3725 43.940555555)
arrondissement de Grenoble,Fontaine,Point(5.684722222 45.193055555)
Eure,Heudicourt,Point(1.66 49.337222222)
canton de Combronde,Champs,Point(3.085 46.058611111)
arrondissement d'Albertville,Césarches,Point(6.411944444 45.701111111)
arrondissement de Reims,Jonchery-sur-Vesle,Point(3.814722222 49.286388888)
arrondissement de Dieppe,Gournay-en-Bray,Point(1.723888888 49.480555555)
canton de Bouilly,Cormost,Point(4.136944444 48.169166666)
arrondissement de Châteaubriant-Ancenis,Fay,Point(-1.791388888 47.415)
arrondissement de Châteaubriant-Ancenis,Fay-de-Bretagne,Point(-1.791388888 47.415)
arrondissement de Provins,Frétoy,Point(3.1975 48.704722222)
Hérault,Castelnau-de-Guers,Point(3.438611111 43.434722222)
Hérault,Cazouls-lès-Béziers,Point(3.101388888 43.392222222)
arrondissement d'Albertville,Champagny,Point(6.6925 45.454444444)
arrondissement d'Avranches,Céaux,Point(-1.3875 48.631666666)
arrondissement de Palaiseau,Gif-sur-Yvette,Point(2.133611111 48.701388888)
arrondissement de Reims,Champfleury,Point(4.016666666 49.198611111)
canton de Dun-sur-Meuse,Fontaines-Saint-Clair,Point(5.235555555 49.368888888)
arrondissement de Vouziers,Grandpré,Point(4.87 49.340555555)
Eure,Fresne-Cauverville,Point(0.464444444 49.201111111)
arrondissement de Haguenau-Wissembourg,Dalhunden,Point(7.991388888 48.774444444)
arrondissement de Metz-Campagne,Chieulles,Point(6.229444444 49.158611111)
arrondissement de Metz-Campagne,Coin-lès-Cuvry,Point(6.156111111 49.034166666)
arrondissement de Haguenau-Wissembourg,Forstfeld,Point(8.038611111 48.860277777)
arrondissement de Haguenau-Wissembourg,Forstheim,Point(7.714166666 48.897222222)
arrondissement d'Auch,Faget-Abbatial,Point(0.693888888 43.505833333)
arrondissement d'Épinal,Claudon,Point(6.035555555 48.032777777)
arrondissement d'Arras,Héricourt,Point(2.254166666 50.345555555)
arrondissement d'Argentan,Couvains,Point(0.559166666 48.86)
arrondissement des Andelys,Crasville,Point(1.073611111 49.207777777)
Somme,Hervilly,Point(3.115833333 49.935833333)
Pas-de-Calais,Coupelle-Neuve,Point(2.119722222 50.500277777)
Pas-de-Calais,Echinghen,Point(1.648055555 50.703333333)
Pas-de-Calais,Ecques,Point(2.286111111 50.67)
Pas-de-Calais,Fampoux,Point(2.871666666 50.302222222)
Pas-de-Calais,Flers,Point(2.253333333 50.320555555)
Pas-de-Calais,Fresnoy-en-Gohelle,Point(2.889722222 50.365555555)
arrondissement de Besançon,Champlive,Point(6.246111111 47.289166666)
Pas-de-Calais,Graincourt-lès-Havrincourt,Point(3.109444444 50.144722222)
arrondissement d'Agen,Estillac,Point(0.577777777 44.168333333)
arrondissement de Pontoise,Chars,Point(1.937222222 49.160833333)
arrondissement de Nice,Daluis,Point(6.811944444 44.026944444)
canton d'Ars-sur-Moselle,Dornot,Point(6.055555555 49.047777777)
canton de Grostenquin,Gréning,Point(6.843611111 48.972222222)
canton de Routot,Caumont,Point(0.895555555 49.366388888)
arrondissement de Carcassonne,Caunes-Minervois,Point(2.528333333 43.326666666)
canton de Cattenom,Hettange-Grande,Point(6.153055555 49.405833333)
canton de Barbazan,Cier-de-Rivière,Point(0.633611111 43.063055555)
canton de Sains-en-Gohelle,Hersin-Coupigny,Point(2.647777777 50.446111111)
canton de Solesmes,Haussy,Point(3.480277777 50.217777777)
"communauté de communes Région Lézignanaise, Corbières et Minervois",Cruscades,Point(2.816666666 43.191111111)
Creuse,Fursac,Point(1.513333 46.145833)
arrondissement de Dieppe,Haucourt,Point(1.659722222 49.640833333)
Finistère,Cast,Point(-4.138888888 48.157222222)
Finistère,Coat-Méal,Point(-4.543888888 48.5075)
arrondissement de Valence,Chabeuil,Point(5.02 44.899722222)
canton de Baraqueville-Sauveterre,Castanet,Point(2.29 44.278333333)
Seine-et-Marne,Coulommes,Point(2.928888888 48.891388888)
canton de Selongey,Chazeuil,Point(5.270833333 47.559722222)
arrondissement de Haguenau-Wissembourg,Drachenbronn-Birlenbach,Point(7.870277777 48.986388888)
arrondissement de Thionville-Est,Flastroff,Point(6.534722222 49.371944444)
arrondissement de Thionville-Est,Inglange,Point(6.298333333 49.347222222)
arrondissement de Wissembourg,Drachenbronn-Birlenbach,Point(7.870277777 48.986388888)
canton de Groix,Groix,Point(-3.455 47.638611111)
arrondissement de Palaiseau,Chilly-Mazarin,Point(2.316111111 48.705277777)
canton de Rieux-Volvestre,Gensac-sur-Garonne,Point(1.131111111 43.2175)
Seine-et-Marne,Favières,Point(2.774722222 48.764166666)
arrondissement de Digne-les-Bains,Estoublon,Point(6.171388888 43.9425)
arrondissement de Nîmes,Codolet,Point(4.702222222 44.126111111)
arrondissement de Nîmes,Garrigues-et-Sainte-Eulalie,Point(4.315 43.993333333)
arrondissement de Nîmes,Garrigues-Sainte-Eulalie,Point(4.315 43.993333333)
arrondissement d'Orléans,Dry,Point(1.713888888 47.796666666)
Côte-d'Or,Heuilley-sur-Saône,Point(5.455 47.33)
Pas-de-Calais,Famechon,Point(2.4675 50.142222222)
arrondissement d'Albertville,Flumet,Point(6.516944444 45.819444444)
communauté de communes Cœur de Savoie,Chignin,Point(6.0125 45.524166666)
arrondissement de Haguenau-Wissembourg,Geudertheim,Point(7.754444444 48.723611111)
arrondissement de Metz-Campagne,Flévy,Point(6.245 49.237222222)
arrondissement de Metz-Campagne,Flocourt,Point(6.411111111 48.973055555)
arrondissement de Haguenau-Wissembourg,Gumbrechtshoffen,Point(7.630277777 48.905)
arrondissement de Haguenau-Wissembourg,Haguenau,Point(7.787777777 48.816666666)
